StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
MTN.JO,-89.0708,-89.45382,5.0,5.000345
NED.JO,88.99368,-89.04341,5.0,4.972599
NPN.JO,89.99165,-89.955215,5.0,4.9724717
NRP.JO,89.33454,-78.46419,5.0,4.9922223
REM.JO,88.05802,86.737495,5.0,4.9688325
RLO.JO,-76.06194,-87.91875,10.0,4.997842
SBK.JO,88.36167,-89.783295,5.0,4.985468
SHP.JO,89.04955,-89.55101,5.0,4.969355
SLM.JO,87.429535,-78.33303,5.0,5.005646
SOL.JO,89.008675,-89.7187,5.0,4.9919796
VOD.JO,-89.28365,87.83512,5.0,5.0012774
ABG.JO,89.014336,88.98076,5.0,5.0141344
AGL.JO,89.84716,89.8433,5.0,4.9821196
AMS.JO,89.85082,89.90448,5.0,4.981052
APN.JO,-89.86015,-89.75104,5.0,4.997602
BTI.JO,88.526054,89.83757,5.0,4.991163
BVT.JO,81.249954,87.94396,5.0,4.9996853
CLS.JO,-89.40185,-89.02163,5.0,4.989304
CPI.JO,-89.78951,89.910805,5.0,4.9876995
DSY.JO,88.718185,88.4852,5.0,5.021947
EXX.JO,89.538704,89.45906,5.0,5.045683
FSR.JO,87.149284,87.49674,5.0,5.0251527
GFI.JO,89.89971,89.86567,5.0,5.0015135
GLN.JO,-87.727516,-87.91508,5.0,5.038972
GRT.JO,83.358185,83.79254,5.0,5.0124874
HAR.JO,89.679474,89.64684,5.0,5.01423
IMP.JO,89.361984,89.55444,5.0,4.9877625
INL.JO,88.55257,87.9453,5.0,5.023754
INP.JO,88.4302,87.90811,5.0,5.0253687
KIO.JO,89.91951,89.88995,5.0,4.973749
MNP.JO,-89.91579,-89.858246,5.0,5.0109863
MRP.JO,89.6654,89.518814,5.0,4.999366
MTN.JO,-89.0708,-89.12305,5.0,5.000942
NED.JO,88.99368,89.4542,5.0,4.983579
NPN.JO,89.99165,89.98919,5.0,4.97085
NRP.JO,89.33454,88.90111,5.0,5.0011587
REM.JO,88.05802,88.91069,5.0,4.9838247
RLO.JO,-76.06194,-65.6253,10.0,5.9184594
SBK.JO,88.36167,86.84505,5.0,5.0431385
SHP.JO,89.04955,89.0905,5.0,4.975171
SLM.JO,87.429535,87.2288,5.0,5.009777
SOL.JO,89.008675,89.15438,5.0,5.0021086
VOD.JO,-89.28365,-88.726494,5.0,4.9822764
ABG.JO,89.014336,89.3528,5.0,5.0123253
AGL.JO,89.84716,89.83627,5.0,4.997241
AMS.JO,89.85082,89.766174,5.0,4.995391
APN.JO,-89.86015,-89.874084,5.0,5.0185895
BTI.JO,88.526054,-89.223755,5.0,5.0098777
BVT.JO,81.249954,87.15343,5.0,5.0009384
CLS.JO,-89.40185,-89.50509,5.0,5.005115
CPI.JO,-89.78951,-89.90053,5.0,4.997177
DSY.JO,88.718185,89.21169,5.0,5.0598664
EXX.JO,89.538704,89.674706,5.0,5.103001
FSR.JO,87.149284,88.57109,5.0,5.048461
GFI.JO,89.89971,89.88084,5.0,5.073714
GLN.JO,-87.727516,-84.27993,5.0,5.090792
GRT.JO,83.358185,85.00188,5.0,5.031119
HAR.JO,89.679474,89.7108,5.0,5.058856
IMP.JO,89.361984,89.12389,5.0,5.00014
