StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
NRP.JO,88.613976,88.933235,1.0,0.9471675
REM.JO,89.0003,86.28164,1.0,1.0918727
RLO.JO,79.68037,88.892914,2.0,1.3195314
SBK.JO,88.10852,81.572395,1.0,1.1129931
SHP.JO,-66.83425,-89.82244,1.0,1.0417489
SLM.JO,-87.52401,-89.710785,2.0,0.6258098
SOL.JO,-89.6906,-89.92965,1.0,0.99548244
VOD.JO,88.02346,-89.77135,1.0,0.91815126
ABG.JO,-89.77217,89.738304,1.0,1.4224988
AGL.JO,89.958916,89.77095,1.0,1.0210682
AMS.JO,89.97548,89.31193,1.0,0.99696773
APN.JO,89.58863,-89.933105,1.0,0.99049944
BTI.JO,89.81679,-89.92051,1.0,1.0598785
BVT.JO,88.98818,89.384,1.0,1.2685053
CLS.JO,-89.45572,-87.34828,1.0,1.1820537
CPI.JO,-89.97799,89.96978,1.0,1.1702616
DSY.JO,89.2684,87.24184,1.0,1.0519164
EXX.JO,89.82814,-89.736595,1.0,1.1322826
FSR.JO,88.48366,88.23155,2.0,1.3635374
GFI.JO,89.978,89.77702,1.0,1.2959499
GLN.JO,-88.9053,89.53262,1.0,1.3317881
GRT.JO,85.998985,88.85547,2.0,1.4491385
HAR.JO,89.86629,-89.16691,1.0,1.515338
IMP.JO,89.737465,89.211334,1.0,1.2977378
INL.JO,89.164375,85.49057,1.0,1.3846145
INP.JO,89.16057,-85.54779,1.0,0.97855604
KIO.JO,89.95349,89.49143,1.0,1.0620232
MNP.JO,89.5192,-89.88307,2.0,1.0770776
MRP.JO,-86.81697,-89.897896,2.0,1.1165468
MTN.JO,88.5171,-89.88044,1.0,1.087081
NED.JO,-84.94807,-89.645065,1.0,1.0487251
NPN.JO,-89.98958,89.897194,1.0,1.023027
NRP.JO,89.05036,-81.08108,1.0,0.86235964
REM.JO,-63.45736,87.143585,1.0,1.0899158
RLO.JO,79.68037,88.69476,2.0,1.3645175
SBK.JO,-73.2659,-81.164696,1.0,1.1102043
SHP.JO,88.50484,-89.8252,1.0,1.0385644
SLM.JO,-87.52401,-89.75311,2.0,0.4566713
SOL.JO,89.54967,-89.933365,1.0,0.9935995
VOD.JO,89.32542,-89.76939,1.0,0.91726166
ABG.JO,-89.67378,89.67535,1.0,1.4252537
AGL.JO,89.728455,89.808334,1.0,1.0264922
AMS.JO,89.98056,88.80695,1.0,0.99671423
APN.JO,89.72792,-89.93474,1.0,0.999178
BTI.JO,-89.91603,-89.911896,1.0,1.049131
BVT.JO,89.84129,89.36954,1.0,1.2670248
CLS.JO,-89.74557,-88.52175,1.0,1.1777421
CPI.JO,89.9794,89.96395,1.0,1.1695333
DSY.JO,87.738914,87.271965,1.0,1.0504086
EXX.JO,-89.808685,-89.73249,1.0,1.129324
FSR.JO,88.48366,87.97525,2.0,1.3877841
GFI.JO,89.93446,89.909706,1.0,1.3444872
GLN.JO,-89.84128,89.50941,1.0,1.3293985
GRT.JO,85.694626,88.85746,3.0,1.4503672
HAR.JO,89.65473,-88.843895,1.0,1.4634302
IMP.JO,88.65681,89.27539,1.0,1.2943165
INL.JO,89.55971,87.135925,1.0,1.3826523
INP.JO,89.37873,-84.93148,1.0,0.9753333
KIO.JO,89.09793,89.05489,1.0,1.0590066
MNP.JO,89.777084,-89.89629,1.0,1.0635357
MRP.JO,89.62349,-89.905014,1.0,1.1462938
MTN.JO,89.35077,-89.880104,1.0,1.0879016
NED.JO,89.72443,-89.62734,1.0,1.0481774
NPN.JO,89.98995,89.88107,1.0,1.0267695
NRP.JO,86.69805,88.036415,2.0,0.88493097
REM.JO,89.67857,87.743935,1.0,1.0887183
RLO.JO,-86.693344,88.559265,2.0,1.3846549
SBK.JO,89.308464,-54.94769,1.0,1.1172237
SHP.JO,89.74669,-89.82623,1.0,1.037183
SLM.JO,88.52862,-89.77471,1.0,0.40460026
SOL.JO,-89.91896,-89.9327,1.0,0.9952115
VOD.JO,89.7278,-89.775604,1.0,0.9138032
ABG.JO,89.78866,89.676926,1.0,1.4263885
AGL.JO,89.98639,89.781334,1.0,1.0208337
AMS.JO,89.99128,86.56449,1.0,0.99582654
APN.JO,88.54306,-89.93463,1.0,1.0050075
BTI.JO,-89.97333,-89.91544,1.0,1.0423437
BVT.JO,-89.637054,89.40424,1.0,1.2700565
CLS.JO,-89.76789,-88.94933,1.0,1.172242
CPI.JO,89.97964,89.97137,1.0,1.1727171
DSY.JO,89.01198,86.87503,1.0,1.0525887
EXX.JO,89.78561,-89.743256,1.0,1.1343502
FSR.JO,82.86467,87.83456,1.0,1.3978757
GFI.JO,89.940895,89.90918,1.0,1.3429765
GLN.JO,89.36103,89.46527,1.0,1.3115079
GRT.JO,85.694626,88.835754,3.0,1.4433451
HAR.JO,89.713425,-88.873405,1.0,1.4359697
IMP.JO,89.87272,89.11773,1.0,1.291246
INL.JO,89.38737,87.74213,1.0,1.3842609
INP.JO,89.57297,-84.006454,1.0,0.9709517
