StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
GRT.JO,86.376976,88.466034,2.0,1.2979896
HAR.JO,88.98866,89.44454,1.0,0.9632621
IMP.JO,89.63178,-89.61429,1.0,1.0424976
INL.JO,89.61658,-88.518005,1.0,1.2229726
INP.JO,89.35061,88.59558,1.0,1.2305117
KIO.JO,-89.95677,-89.09402,1.0,1.0366691
MNP.JO,-89.49431,-89.520966,1.0,0.99473464
MRP.JO,89.88619,-89.86721,1.0,1.0635635
MTN.JO,89.709366,-89.784706,1.0,1.1716537
NED.JO,89.811966,-89.76164,1.0,0.9769928
NPN.JO,89.983215,-89.96111,1.0,1.0110649
NRP.JO,89.58877,-89.11503,1.0,1.1953764
REM.JO,89.028496,-88.63562,1.0,0.98177403
RLO.JO,88.52902,89.24158,1.0,1.1113347
SBK.JO,-89.68404,34.47318,1.0,1.1005919
SHP.JO,89.87091,-89.62437,2.0,1.0773616
SLM.JO,-87.674446,89.050446,1.0,1.0334024
SOL.JO,89.883995,-89.94199,1.0,1.0142926
VOD.JO,89.28917,-88.92964,1.0,1.1447442
ABG.JO,-89.64921,89.836716,1.0,1.0535421
AGL.JO,-89.91855,89.82523,1.0,1.0381176
AMS.JO,89.862045,-89.98197,1.0,1.0500294
APN.JO,-86.05331,-89.88031,2.0,1.092307
BTI.JO,-73.31507,89.74764,1.0,1.0312014
BVT.JO,89.819664,-66.933,1.0,1.109017
CLS.JO,89.85546,89.78855,1.0,1.0969497
CPI.JO,89.95559,89.8473,1.0,1.0286897
DSY.JO,89.70305,-88.143326,1.0,1.0166289
EXX.JO,-89.92351,-89.39793,1.0,1.1221952
FSR.JO,87.875725,89.0318,1.0,1.1916809
GFI.JO,-89.5572,89.8375,2.0,1.0646013
GLN.JO,-89.559265,89.54193,1.0,1.1351893
GRT.JO,86.376976,88.46599,2.0,1.2978194
HAR.JO,-88.93213,89.44469,1.0,0.9633812
IMP.JO,89.72309,-89.61409,1.0,1.0426335
INL.JO,87.61049,-88.51881,1.0,1.2228494
